symbol	hgnc_id	entrez_id	ensembl_gene_id	gene_name	uniprot_ids	protein_name_uniprot	alias_symbols	disease	category	label	evidence	note	source
RPL22L1	HGNC:27610	200916	ENSG00000163584	ribosomal protein L22 like 1	Q6P5R6			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
MGP	HGNC:7060	4256	ENSG00000111341	matrix Gla protein	P08493			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
PALD1	HGNC:23530	27143	ENSG00000107719	phosphatase domain containing paladin 1	Q9ULE6		PALD|KIAA1274	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
IFNE	HGNC:18163	338376	ENSG00000184995	interferon epsilon	Q86WN2		IFNE1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ZNF33A	HGNC:13096	7581	ENSG00000189180	zinc finger protein 33A	Q06730		KOX5|KOX31|KIAA0065|FLJ23404|ZZAPK|ZNF33|ZNF11A	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
BARD1	HGNC:952	580	ENSG00000138376	BRCA1 associated RING domain 1	Q99728			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
LRRC75B	HGNC:33155	388886	ENSG00000178026	leucine rich repeat containing 75B	Q2VPJ9		MGC131773|C22orf36|FAM211B	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
EMILIN1	HGNC:19880	11117	ENSG00000138080	elastin microfibril interfacer 1	Q9Y6C2		DKFZp586M121|gp115|EMILIN	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
NAPA	HGNC:7641	8775	ENSG00000105402	NSF attachment protein alpha	P54920			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ESPNL	HGNC:27937	339768	ENSG00000144488	espin like	Q6ZVH7		FLJ42568	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SNX33	HGNC:28468	257364	ENSG00000173548	sorting nexin 33	Q8WV41		MGC32065|SH3PXD3C|SNX30|SH3PX3	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
RET	HGNC:9967	5979	ENSG00000165731	ret proto-oncogene	P07949		PTC|CDHF12|RET51|CDHR16|HSCR1|MEN2A|MTC1|MEN2B	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SCGB2A1	HGNC:7051	4246	ENSG00000124939	secretoglobin family 2A member 1	O75556		UGB3|LPHC|MGC71973|MGB2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
PIGX	HGNC:26046	54965	ENSG00000163964	phosphatidylinositol glycan anchor biosynthesis class X	Q8TBF5		FLJ20522|PIG-X	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ERI3	HGNC:17276	79033	ENSG00000117419	ERI1 exoribonuclease family member 3	O43414		FLJ22943|PINT1|PRNPIP	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
GMNN	HGNC:17493	51053	ENSG00000112312	geminin DNA replication inhibitor	O75496		Gem	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ST7	HGNC:11351	7982	ENSG00000004866	suppression of tumorigenicity 7	Q9NRC1		TSG7|SEN4|ETS7q|HELG|RAY1|FAM4A|FAM4A1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
LPCAT1	HGNC:25718	79888	ENSG00000153395	lysophosphatidylcholine acyltransferase 1	Q8NF37		FLJ12443|AGPAT9|AGPAT10|LPLAT8|AYTL2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CSPG4	HGNC:2466	1464	ENSG00000173546	chondroitin sulfate proteoglycan 4	Q6UVK1		MCSPG|MEL-CSPG|MSK16|NG2|MCSP|HMW-MAA|CSPG4A	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
MYOT	HGNC:12399	9499	ENSG00000120729	myotilin	Q9UBF9		TTID|LGMD1A|LGMD1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
LIN28A	HGNC:15986	79727	ENSG00000131914	lin-28 RNA binding posttranscriptional regulator A	Q9H9Z2		LIN-28|FLJ12457|ZCCHC1|CSDD1|LIN28	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CLCNKB	HGNC:2027	1188	ENSG00000184908	chloride voltage-gated channel Kb	P51801		hClC-Kb|CLCKB|ClC-K2|ClC-Kb	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TSPY9	HGNC:37472	728132	ENSG00000238074	testis specific protein Y-linked 9	A0A494C1R9		TSPY9P	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SRCAP	HGNC:16974	10847	ENSG00000080603	Snf2 related CREBBP activator protein	Q6ZRS2		KIAA0309|SWR1|DOMO1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
G6PC3	HGNC:24861	92579	ENSG00000141349	glucose-6-phosphatase catalytic subunit 3	Q9BUM1		UGRP	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TINF2	HGNC:11824	26277	ENSG00000092330	TERF1 interacting nuclear factor 2	Q9BSI4		TIN2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
YPEL1	HGNC:12845	29799	ENSG00000100027	yippee like 1	O60688			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
RBL2	HGNC:9894	5934	ENSG00000103479	RB transcriptional corepressor like 2	Q08999		Rb2|p130	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TRPM6	HGNC:17995	140803	ENSG00000119121	transient receptor potential cation channel subfamily M member 6	Q9BX84		CHAK2|FLJ22628|HOMG|HSH	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
REX1BD	HGNC:26098	55049	ENSG00000006015	required for excision 1-B domain containing	Q96EN9		FLJ20850|FLJ30108|FLJ34606|FLJ37391|C19orf60	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
MAP7D1	HGNC:25514	55700	ENSG00000116871	MAP7 domain containing 1	Q3KQU3		FLJ10350|FLJ39022|PARCC1|RPRC1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
FARSA	HGNC:3592	2193	ENSG00000179115	phenylalanyl-tRNA synthetase subunit alpha	Q9Y285		CML33|FARSL|FARSLA	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
KCNK10	HGNC:6273	54207	ENSG00000100433	potassium two pore domain channel subfamily K member 10	P57789		K2p10.1|TREK-2|TREK2|PPP1R97	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
C19orf73	HGNC:25534	55150	ENSG00000221916	chromosome 19 open reading frame 73	Q9NVV2		FLJ10490	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CFAP299	HGNC:28554	255119	ENSG00000197826	cilia and flagella associated protein 299	Q6V702		C4orf22	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ACE	HGNC:2707	1636	ENSG00000159640	angiotensin I converting enzyme	P12821		ACE1|CD143|DCP1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SEMA6B	HGNC:10739	10501	ENSG00000167680	semaphorin 6B	Q9H3T3		semaZ|SEMA-VIB|SEM-SEMA-Z|SEMAN	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
PRDM6	HGNC:9350	93166	ENSG00000061455	PR/SET domain 6	Q9NQX0		PRISM|KMT8C	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TRPC5OS	HGNC:40593	100329135	ENSG00000204025	TRPC5 opposite strand	A6NMA1		TRPC5-AS1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CNTNAP3B	HGNC:32035	728577	ENSG00000154529	contactin associated protein family member 3B	Q96NU0			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
C10orf53	HGNC:27421	282966	ENSG00000178645	chromosome 10 open reading frame 53	Q8N6V4		Em:AC069546.1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
PSMD1	HGNC:9554	5707	ENSG00000173692	proteasome 26S subunit, non-ATPase 1	Q99460		S1|P112|Rpn2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
NTS	HGNC:8038	4922	ENSG00000133636	neurotensin	P30990			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ATP11A	HGNC:13552	23250	ENSG00000068650	ATPase phospholipid transporting 11A	P98196		ATPIH|ATPIS|KIAA1021	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
UPB1	HGNC:16297	51733	ENSG00000100024	beta-ureidopropionase 1	Q9UBR1		BUP1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ZNF839	HGNC:20345	55778	ENSG00000022976	zinc finger protein 839	A8K0R7		C14orf131	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
PCTP	HGNC:8752	58488	ENSG00000141179	phosphatidylcholine transfer protein	Q9UKL6		STARD2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ZSCAN30	HGNC:33517	100101467	ENSG00000186814	zinc finger and SCAN domain containing 30	Q86W11		ZNF917|ZNF397OS	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
PDXP	HGNC:30259	57026	ENSG00000241360	pyridoxal phosphatase	Q96GD0		dJ37E16.5|FLJ32703|CIN	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
DEF6	HGNC:2760	50619	ENSG00000023892	DEF6 guanine nucleotide exchange factor	Q9H4E7		IBP|SLAT|SWAP70L	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CASP14	HGNC:1502	23581	ENSG00000105141	caspase 14	P31944		MICE|MGC119078|MGC119079|caspase-14	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
DRG2	HGNC:3030	1819	ENSG00000108591	developmentally regulated GTP binding protein 2	P55039			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SMIM10L3	HGNC:56768	122526779	ENSG00000286075	small integral membrane protein 10 like 3	A0A0C4DGP1		SAGSIN1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SLC22A10	HGNC:18057	387775	ENSG00000184999	solute carrier family 22 member 10 (gene/pseudogene)	Q63ZE4		OAT5|hOAT5	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
RHOBTB1	HGNC:18738	9886	ENSG00000072422	Rho related BTB domain containing 1	O94844		KIAA0740	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CHKA	HGNC:1937	1119	ENSG00000110721	choline kinase alpha	P35790		CKI|CHK	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
USP2	HGNC:12618	9099	ENSG00000036672	ubiquitin specific peptidase 2	O75604		UBP41	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SEMA3A	HGNC:10723	10371	ENSG00000075213	semaphorin 3A	Q14563		SEMA1|SemD|coll-1|Hsema-I|SEMAD	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ACSL1	HGNC:3569	2180	ENSG00000151726	acyl-CoA synthetase long chain family member 1	P33121		LACS2|LACS|ACS1|LACS1|FACL1|FACL2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TUBA3C	HGNC:12408	7278	ENSG00000198033	tubulin alpha 3c	P0DPH7		bA408E5.3|TUBA2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
RDH11	HGNC:17964	51109	ENSG00000072042	retinol dehydrogenase 11	Q8TC12		MDT1|SDR7C1|ARSDR1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
BZW1	HGNC:18380	9689	ENSG00000082153	basic leucine zipper and W2 domains 1	Q7L1Q6		BZAP45|KIAA0005|5MP2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CUL4B	HGNC:2555	8450	ENSG00000158290	cullin 4B	Q13620			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
IRS1	HGNC:6125	3667	ENSG00000169047	insulin receptor substrate 1	P35568		HIRS-1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ISCA2	HGNC:19857	122961	ENSG00000165898	iron-sulfur cluster assembly 2	Q86U28		ISA2|HBLD1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
BEX3	HGNC:13388	27018	ENSG00000166681	brain expressed X-linked 3	Q00994		Bex|NADE|HGR74|Hero20|DXS6984E|NGFRAP1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
RHPN1	HGNC:19973	114822	ENSG00000158106	rhophilin Rho GTPase binding protein 1	Q8TCX5		KIAA1929|RHPN|ODF5	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
LTBP4	HGNC:6717	8425	ENSG00000090006	latent transforming growth factor beta binding protein 4	Q8N2S1		LTBP-4|LTBP-4L|FLJ46318|FLJ90018	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SIN3A	HGNC:19353	25942	ENSG00000169375	SIN3 transcription regulator family member A	Q96ST3		KIAA0700|DKFZP434K2235	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ANXA1	HGNC:533	301	ENSG00000135046	annexin A1	P04083		ANX1|LPC1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
FAM90A20	HGNC:32268	728430	ENSG00000233295	family with sequence similarity 90 member A20	A6NIJ5		FAM90A20P	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
MMP17	HGNC:7163	4326	ENSG00000198598	matrix metallopeptidase 17	Q9ULZ9		MT4-MMP	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TMEM165	HGNC:30760	55858	ENSG00000134851	transmembrane protein 165	Q9HC07		TMPT27|TPARL|GDT1|SLC64A1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TEKT3	HGNC:14293	64518	ENSG00000125409	tektin 3	Q9BXF9		FLJ32828	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
VRK1	HGNC:12718	7443	ENSG00000100749	VRK serine/threonine kinase 1	Q99986			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
EMG1	HGNC:16912	10436	ENSG00000126749	EMG1 N1-specific pseudouridine methyltransferase	Q92979		C2F|NEP1|Grcc2f	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
GPR78	HGNC:4528	27201	ENSG00000155269	G protein-coupled receptor 78	Q96P69			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
NHS	HGNC:7820	4810	ENSG00000188158	NHS actin remodeling regulator	Q6T4R5			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
NRG4	HGNC:29862	145957	ENSG00000169752	neuregulin 4	Q8WWG1		HRG4	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
LHFPL6	HGNC:6586	10186	ENSG00000183722	LHFPL tetraspan subfamily member 6	Q9Y693		MGC22429|LHFP	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CAVIN3	HGNC:9400	112464	ENSG00000170955	caveolae associated protein 3	Q969G5		SRBC|HSRBC|MGC20400|cavin-3|PRKCDBP	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ZNF284	HGNC:13078	342909	ENSG00000186026	zinc finger protein 284	Q2VY69		DKFZp781F1775	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ESPN	HGNC:13281	83715	ENSG00000187017	espin	B1AK53		DFNB36	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TOR3A	HGNC:11997	64222	ENSG00000186283	torsin family 3 member A	Q9H497		FLJ22345|ADIR2|ADIR	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
PHYHIPL	HGNC:29378	84457	ENSG00000165443	phytanoyl-CoA 2-hydroxylase interacting protein like	Q96FC7		KIAA1796|Em:AC025038.1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
FTCD	HGNC:3974	10841	ENSG00000160282	formimidoyltransferase cyclodeaminase	O95954			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SIX4	HGNC:10890	51804	ENSG00000100625	SIX homeobox 4	Q9UIU6		AREC3	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
EXD3	HGNC:26023	54932	ENSG00000187609	exonuclease 3'-5' domain containing 3	Q8N9H8		LOC54932|FLJ20433|mut-7|Nbr	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ZC3HC1	HGNC:29913	51530	ENSG00000091732	zinc finger C3HC-type containing 1	Q86WB0		NIPA	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
REC8	HGNC:16879	9985	ENSG00000100918	REC8 meiotic recombination protein	O95072		Rec8p|kleisin-alpha|REC8L1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
EMC4	HGNC:28032	51234	ENSG00000128463	ER membrane protein complex subunit 4	Q5J8M3		FLJ90746|MGC24415|PIG17|TMEM85	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
APMAP	HGNC:13238	57136	ENSG00000101474	adipocyte plasma membrane associated protein	Q9HDC9		BSCv|C20orf3	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CD300E	HGNC:28874	342510	ENSG00000186407	CD300e molecule	Q496F6		IREM2|CLM2|CD300LE	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
PRKAA1	HGNC:9376	5562	ENSG00000132356	protein kinase AMP-activated catalytic subunit alpha 1	Q13131		AMPKa1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
NECAP2	HGNC:25528	55707	ENSG00000157191	NECAP endocytosis associated 2	Q9NVZ3		FLJ10420	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
UBLCP1	HGNC:28110	134510	ENSG00000164332	ubiquitin like domain containing CTD phosphatase 1	Q8WVY7		MGC10067|CPUB1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
HPSE	HGNC:5164	10855	ENSG00000173083	heparanase	Q9Y251		HPA|HSE1|HPSE1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
OLR1	HGNC:8133	4973	ENSG00000173391	oxidized low density lipoprotein receptor 1	P78380		LOX-1|SCARE1|CLEC8A	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SERPINI1	HGNC:8943	5274	ENSG00000163536	serpin family I member 1	Q99574		PI12	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ZDHHC8	HGNC:18474	29801	ENSG00000099904	zDHHC palmitoyltransferase 8	Q9ULC8		ZNF378|KIAA1292|DHHC8	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CDC42EP3	HGNC:16943	10602	ENSG00000163171	CDC42 effector protein 3	Q9UKI2		CEP3|UB1|BORG2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
HAMP	HGNC:15598	57817	ENSG00000105697	hepcidin antimicrobial peptide	P81172		LEAP-1|HEPC|HFE2B|LEAP1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SMARCC1	HGNC:11104	6599	ENSG00000173473	SWI/SNF related BAF chromatin remodeling complex subunit C1	Q92922		BAF155|SRG3|Rsc8|CRACC1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
MED14	HGNC:2370	9282	ENSG00000180182	mediator complex subunit 14	O60244		EXLM1|CRSP150|TRAP170|RGR1|CSRP|CXorf4|CRSP2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
H3C6	HGNC:4769	8353	ENSG00000274750	H3 clustered histone 6	P68431		H3/d|H3.1|H3FD|HIST1H3E	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
HEYL	HGNC:4882	26508	ENSG00000163909	hes related family bHLH transcription factor with YRPW motif like	Q9NQ87		bHLHb33|HEY3|HESR3	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SASH1	HGNC:19182	23328	ENSG00000111961	SAM and SH3 domain containing 1	O94885		KIAA0790|dJ323M4.1|SH3D6A	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
HMX3	HGNC:5019	340784	ENSG00000188620	H6 family homeobox 3	A6NHT5		NKX5-1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SNX24	HGNC:21533	28966	ENSG00000064652	sorting nexin 24	Q9Y343		SBBI31	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
F3	HGNC:3541	2152	ENSG00000117525	coagulation factor III, tissue factor	P13726		CD142|TF	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ZFAND2A	HGNC:28073	90637	ENSG00000178381	zinc finger AN1-type containing 2A	Q8N6M9		AIRAP	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
KLHL4	HGNC:6355	56062	ENSG00000102271	kelch like family member 4	Q9C0H6		KIAA1687|DKELCHL|KHL4	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
OSBPL5	HGNC:16392	114879	ENSG00000021762	oxysterol binding protein like 5	Q9H0X9		KIAA1534|ORP5|OBPH1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ANXA11	HGNC:535	311	ENSG00000122359	annexin A11	P50995		ANX11	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
MXRA8	HGNC:7542	54587	ENSG00000162576	matrix remodeling associated 8	Q9BRK3		DKFZp586E2023	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
RGMA	HGNC:30308	56963	ENSG00000182175	repulsive guidance molecule BMP co-receptor a	Q96B86		RGM	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
NEK4	HGNC:11399	6787	ENSG00000114904	NIMA related kinase 4	P51957		NRK2|pp12301|STK2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CELSR2	HGNC:3231	1952	ENSG00000143126	cadherin EGF LAG seven-pass G-type receptor 2	Q9HCU4		KIAA0279|MEGF3|Flamingo1|CDHF10|ADGRC2|EGFL2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TMEM247	HGNC:42967	388946	ENSG00000284701	transmembrane protein 247	A6NEH6			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
STOML1	HGNC:14560	9399	ENSG00000067221	stomatin like 1	Q9UBI4		hUNC-24|SLP-1|STORP|FLJ36370	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
HAUS1	HGNC:25174	115106	ENSG00000152240	HAUS augmin like complex subunit 1	Q96CS2		HEI-C|HsT1461|FLJ40084|CCDC5	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
XPNPEP1	HGNC:12822	7511	ENSG00000108039	X-prolyl aminopeptidase 1	Q9NQW7		XPNPEP|XPNPEPL1|XPNPEPL	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TRADD	HGNC:12030	8717	ENSG00000102871	TNFRSF1A associated via death domain	Q15628		Hs.89862	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
LRRC8B	HGNC:30692	23507	ENSG00000197147	leucine rich repeat containing 8 VRAC subunit B	Q6P9F7		TA-LRRP|KIAA0231	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
EIF4A3	HGNC:18683	9775	ENSG00000141543	eukaryotic translation initiation factor 4A3	P38919		KIAA0111|EIF4AIII|Fal1|DDX48	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
NEUROD1	HGNC:7762	4760	ENSG00000162992	neuronal differentiation 1	Q13562		BETA2|BHF-1|NeuroD|bHLHa3|MODY6|NEUROD	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
GARIN2	HGNC:20101	161142	ENSG00000172717	golgi associated RAB2 interactor family member 2	Q8N9W8		GARI-L2|C14orf54|FAM71D	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ASF1B	HGNC:20996	55723	ENSG00000105011	anti-silencing function 1B histone chaperone	Q9NVP2		FLJ10604	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
PROM2	HGNC:20685	150696	ENSG00000155066	prominin 2	Q8N271			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
F5	HGNC:3542	2153	ENSG00000198734	coagulation factor V	P12259		fV	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
FNBP1L	HGNC:20851	54874	ENSG00000137942	formin binding protein 1 like	Q5T0N5		TOCA1|FLJ20275|C1orf39	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
KCNQ2	HGNC:6296	3785	ENSG00000075043	potassium voltage-gated channel subfamily Q member 2	O43526		Kv7.2|ENB1|BFNC|KCNA11|HNSPC|EBN|EBN1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
HAUS6	HGNC:25948	54801	ENSG00000147874	HAUS augmin like complex subunit 6	Q7Z4H7		FLJ20060|KIAA1574|dgt6|FAM29A	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SEMA4B	HGNC:10730	10509	ENSG00000185033	semaphorin 4B	Q9NPR2		SemC|KIAA1745|MGC131831|SEMAC	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
OSGIN2	HGNC:1355	734	ENSG00000164823	oxidative stress induced growth inhibitor family member 2	Q9Y236		hT41|C8orf1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
ZP2	HGNC:13188	7783	ENSG00000103310	zona pellucida glycoprotein 2	Q05996		ZPA	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SLC35G1	HGNC:26607	159371	ENSG00000176273	solute carrier family 35 member G1	Q2M3R5		FLJ33990|C10orf60|POST|TMEM20	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SPAG16	HGNC:23225	79582	ENSG00000144451	sperm associated antigen 16	Q8N0X2		PF20|FLJ22724|DKFZp666P1710|WDR29	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
SH2D2A	HGNC:10821	9047	ENSG00000027869	SH2 domain containing 2A	Q9NP31		TSAd|F2771	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
HSD17B12	HGNC:18646	51144	ENSG00000149084	hydroxysteroid 17-beta dehydrogenase 12	Q53GQ0		KAR|SDR12C1	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
DSG2	HGNC:3049	1829	ENSG00000046604	desmoglein 2	Q14126		CDHF5	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
KLHL5	HGNC:6356	51088	ENSG00000109790	kelch like family member 5	Q96PQ7			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
MUS81	HGNC:29814	80198	ENSG00000172732	MUS81 structure-specific endonuclease subunit	Q96NY9		FLJ44872|SLX3	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
PRDM11	HGNC:13996	56981	ENSG00000019485	PR/SET domain 11	Q9NQV5		PFM8	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
NKX2-5	HGNC:2488	1482	ENSG00000183072	NK2 homeobox 5	P52952		CSX1|NKX2.5|NKX4-1|CSX|NKX2E	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
CSRNP3	HGNC:30729	80034	ENSG00000178662	cysteine and serine rich nuclear protein 3	Q8WYN3		FLJ32093|TAIP-2|PPP1R73|FAM130A2	rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
TEX53	HGNC:53655	105376230	ENSG00000230054	testis expressed 53	A0A1B0GU33			rheumatoid arthritis	random	0			HGNC protein-coding, random seed 20260921
